TIME,BUY,BUY,,BUY,BUY,SELL,SELL,BUY,116.97
2017-02-10T15:19:02.181,132.3,117.93,,37.62,132.3,132.31,37.76,115.81,117.93
2017-02-10T15:19:06.207,132.3,117.93,,37.65,132.3,132.31,37.76,115.94,117.93
2017-02-10T15:19:11.346,132.3,117.93,,37.64,132.3,132.31,37.79,115.94,117.93
2017-02-10T15:19:16.368,132.3,117.93,,37.5,132.3,132.31,37.75,115.94,117.93
2017-02-10T15:19:21.398,132.3,117.93,,37.5,132.3,132.31,37.8,115.94,117.93
2017-02-10T15:19:26.425,132.3,117.93,,37.5,132.3,132.32,37.82,115.94,117.93
2017-02-10T15:19:31.452,132.31,117.93,,37.5,132.31,132.32,37.82,115.94,117.95
2017-02-10T15:19:36.477,132.28,117.95,,37.5,132.28,132.29,37.82,115.94,117.97
2017-02-10T15:19:41.506,132.28,117.97,,37.5,132.28,132.29,37.82,115.94,117.99
2017-02-10T15:19:46.528,132.29,117.99,,37.5,132.29,132.3,37.82,115.94,117.94
2017-02-10T15:19:51.556,132.29,117.94,,37.5,132.29,132.3,37.82,115.94,117.96
2017-02-10T15:19:56.577,132.29,117.96,,37.5,132.29,132.3,37.82,115.94,117.94
2017-02-10T15:20:01.609,132.29,117.94,,37.5,132.29,132.3,37.82,115.94,117.94
2017-02-10T15:20:06.645,132.29,117.94,,37.67,132.29,132.3,37.83,115.93,117.95
2017-02-10T15:20:11.705,132.3,117.95,,37.67,132.3,132.32,37.69,115.95,117.95
2017-02-10T15:20:16.759,132.3,117.95,,37.57,132.3,132.32,37.83,115.95,117.95
2017-02-10T15:20:21.788,132.3,117.95,,37.57,132.3,132.31,37.83,115.95,117.95
2017-02-10T15:20:26.824,132.3,117.95,,37.57,132.3,132.32,37.83,115.95,117.95
2017-02-10T15:20:31.850,132.3,117.95,,37.64,132.3,132.31,37.83,115.93,117.91
2017-02-10T15:20:36.882,132.28,117.91,,37.64,132.28,132.29,37.81,115.93,117.91
2017-02-10T15:20:41.919,132.28,117.91,,37.64,132.28,132.29,37.79,115.93,117.97
2017-02-10T15:20:46.940,132.28,117.97,,37.64,132.28,132.29,37.79,115.93,117.94
2017-02-10T15:20:51.961,132.29,117.94,,37.63,132.29,132.31,37.67,115.93,117.94
2017-02-10T15:20:57.004,132.29,117.94,,37.63,132.29,132.31,37.67,115.93,117.94
2017-02-10T15:21:02.023,132.29,117.94,,37.63,132.29,132.31,37.67,115.93,117.94
2017-02-10T15:21:07.044,132.29,117.94,,37.63,132.29,132.3,37.67,115.98,117.94
2017-02-10T15:21:12.066,132.29,117.94,,37.52,132.29,132.31,37.79,115.98,117.94
2017-02-10T15:21:17.089,132.28,117.94,,37.52,132.28,132.3,37.76,115.98,117.91
2017-02-10T15:21:22.112,132.29,117.91,,37.52,132.29,132.3,37.76,115.92,117.94
2017-02-10T15:21:27.151,132.29,117.94,,37.52,132.29,132.3,37.76,115.75,117.94
2017-02-10T15:21:32.184,132.29,117.94,,37.52,132.29,132.3,37.76,115.75,117.94
2017-02-10T15:21:37.204,132.31,117.94,,37.52,132.31,132.32,37.76,115.75,117.96
2017-02-10T15:21:41.228,132.3,117.96,,37.52,132.3,132.31,37.76,115.9,117.96
2017-02-10T15:21:46.249,132.3,117.96,,37.61,132.3,132.31,37.76,115.94,117.96
2017-02-10T15:21:51.269,132.3,117.96,,37.61,132.3,132.31,37.76,115.94,117.96
2017-02-10T15:21:56.286,132.3,117.96,,37.61,132.3,132.31,37.76,115.94,117.96
2017-02-10T15:22:02.311,132.3,117.96,,37.61,132.3,132.32,37.76,115.9,117.97
2017-02-10T15:22:06.330,132.31,117.97,,37.61,132.31,132.32,37.76,115.9,117.98
2017-02-10T15:22:11.351,132.29,117.98,,37.61,132.29,132.3,37.76,115.9,117.98
2017-02-10T15:22:16.372,132.31,117.98,,37.61,132.31,132.32,37.76,115.9,117.98
2017-02-10T15:22:21.393,132.31,117.98,,37.61,132.31,132.32,37.76,115.9,117.98
2017-02-10T15:22:26.412,132.31,117.98,,37.61,132.31,132.32,37.76,115.9,117.94
2017-02-10T15:22:31.450,132.3,117.94,,37.61,132.3,132.32,37.72,115.9,117.94
2017-02-10T15:22:36.473,132.31,117.94,,37.63,132.31,132.33,37.72,115.91,117.97
2017-02-10T15:22:41.498,132.33,117.97,,37.65,132.33,132.35,37.7,115.94,117.97
2017-02-10T15:22:46.527,132.33,117.97,,37.63,132.33,132.35,37.71,115.94,117.97
2017-02-10T15:22:51.559,132.32,117.97,,37.57,132.32,132.34,37.71,115.94,117.94
2017-02-10T15:22:56.589,132.33,117.94,,37.57,132.33,132.34,37.71,116.01,117.94
2017-02-10T15:23:01.617,132.32,117.94,,37.68,132.32,132.33,37.71,116.01,117.98
2017-02-10T15:23:06.663,132.32,117.98,,37.57,132.32,132.33,37.71,115.94,117.98
2017-02-10T15:23:11.687,132.3,117.98,,37.68,132.3,132.31,37.71,116.01,117.98
2017-02-10T15:23:16.717,132.3,117.98,,37.57,132.3,132.31,37.71,116.01,117.99
2017-02-10T15:23:21.738,132.31,117.99,,37.57,132.31,132.32,37.71,116.03,117.99
2017-02-10T15:23:26.758,132.31,117.99,,37.57,132.31,132.32,37.71,116.03,117.99
2017-02-10T15:23:31.776,132.31,117.99,,37.57,132.31,132.32,37.71,116.03,118.03
2017-02-10T15:23:36.795,132.31,118.03,,37.57,132.31,132.32,37.71,116.03,118.03
2017-02-10T15:23:41.824,132.31,118.03,,37.57,132.31,132.32,37.71,116.07,118.07
2017-02-10T15:23:46.857,132.31,118.07,,37.68,132.31,132.32,37.71,116.07,118.07
2017-02-10T15:23:51.885,132.28,118.07,,37.69,132.28,132.29,37.73,116.09,118.08
2017-02-10T15:23:56.906,132.28,118.08,,37.7,132.28,132.29,37.83,116.09,118.08
2017-02-10T15:24:01.939,132.28,118.08,,37.71,132.28,132.29,37.83,116.11,118.06
2017-02-10T15:24:06.961,132.27,118.06,,37.71,132.27,132.28,37.83,116.14,118.06
2017-02-10T15:24:11.982,132.26,118.06,,37.71,132.26,132.27,37.83,116.03,118.06
2017-02-10T15:24:17.007,132.26,118.06,,37.58,132.26,132.27,37.82,116.05,118.13
2017-02-10T15:24:22.028,132.26,118.13,,37.67,132.26,132.27,37.83,116.05,118.13
2017-02-10T15:24:27.048,132.26,118.13,,37.67,132.26,132.27,37.83,116.06,118.13
2017-02-10T15:24:32.072,132.26,118.13,,37.67,132.26,132.28,37.83,116.06,118.13
2017-02-10T15:24:37.099,132.25,118.13,,37.67,132.25,132.26,37.83,116.06,118.1
2017-02-10T15:24:42.121,132.26,118.1,,37.52,132.26,132.27,37.83,116.06,118.1
2017-02-10T15:24:47.142,132.26,118.1,,37.58,132.26,132.27,37.83,116.06,118.1
2017-02-10T15:24:52.187,132.26,118.1,,37.58,132.26,132.27,37.83,116.06,118.15
2017-02-10T15:24:57.208,132.26,118.15,,37.52,132.26,132.27,37.67,116.06,118.19
2017-02-10T15:25:02.227,132.26,118.19,,37.57,132.26,132.27,37.75,116.06,118.23
2017-02-10T15:25:06.275,132.26,118.23,,37.5,132.26,132.28,37.83,116.12,118.25
2017-02-10T15:25:11.321,132.24,118.25,,37.51,132.24,132.25,37.7,116.08,118.25
2017-02-10T15:25:16.349,132.24,118.25,,37.51,132.24,132.25,37.7,116.1,118.28
2017-02-10T15:25:21.377,132.24,118.28,,37.51,132.24,132.25,37.7,116.1,118.23
2017-02-10T15:25:26.399,132.26,118.23,,37.59,132.26,132.28,37.65,116.1,118.26
2017-02-10T15:25:31.428,132.26,118.26,,37.6,132.26,132.27,37.65,116.11,118.31
2017-02-10T15:25:36.455,132.28,118.31,,37.6,132.28,132.3,37.65,116.11,118.31
2017-02-10T15:25:41.476,132.3,118.31,,37.6,132.3,132.32,37.64,116.11,118.31
2017-02-10T15:25:46.498,132.3,118.31,,37.6,132.3,132.31,37.64,116.11,118.34
2017-02-10T15:25:51.544,132.3,118.34,,37.6,132.3,132.31,37.64,116.11,118.34
2017-02-10T15:25:56.586,132.3,118.34,,37.6,132.3,132.31,37.64,116.11,118.38
2017-02-10T15:26:01.619,132.29,118.38,,37.6,132.29,132.3,37.64,116.12,118.38
2017-02-10T15:26:06.655,132.28,118.38,,37.6,132.28,132.29,37.64,116.14,118.38
2017-02-10T15:26:11.681,132.29,118.38,,37.6,132.29,132.31,37.64,116.12,118.39
2017-02-10T15:26:16.702,132.29,118.39,,37.6,132.29,132.3,37.64,116.12,118.39
2017-02-10T15:26:21.723,132.27,118.39,,37.6,132.27,132.29,37.8,116.14,118.39
2017-02-10T15:26:26.744,132.28,118.39,,37.61,132.28,132.29,37.8,116.15,118.4
2017-02-10T15:26:31.767,132.28,118.4,,37.61,132.28,132.29,37.8,116.15,118.41
2017-02-10T15:26:36.789,132.28,118.41,,37.61,132.28,132.29,37.8,116.15,118.41
2017-02-10T15:26:41.810,132.28,118.41,,37.61,132.28,132.29,37.8,116.15,118.41
2017-02-10T15:26:46.830,132.28,118.41,,37.61,132.28,132.29,37.8,116.15,118.27
2017-02-10T15:26:51.855,132.29,118.27,,37.63,132.29,132.3,37.8,116.17,118.27
2017-02-10T15:26:56.903,132.29,118.27,,37.63,132.29,132.3,37.8,116.18,118.44
2017-02-10T15:27:01.939,132.31,118.44,,37.63,132.31,132.32,37.8,116.17,118.44
2017-02-10T15:27:06.959,132.33,118.44,,37.63,132.33,132.34,37.8,116.19,118.44
2017-02-10T15:27:11.978,132.33,118.44,,37.64,132.33,132.34,37.83,116.19,118.44
2017-02-10T15:27:17.022,132.33,118.44,,37.6,132.33,132.34,37.83,116.19,118.44
2017-02-10T15:27:22.049,132.31,118.44,,37.6,132.31,132.33,37.83,116.19,118.44
2017-02-10T15:27:27.068,132.31,118.44,,37.6,132.31,132.32,37.81,116.19,118.44
2017-02-10T15:27:32.089,132.31,118.44,,37.6,132.31,132.33,37.81,116.19,118.44
2017-02-10T15:27:37.124,132.32,118.44,,37.65,132.32,132.34,37.71,116.2,118.44
2017-02-10T15:27:42.149,132.33,118.44,,37.6,132.33,132.34,37.71,116.18,118.44
2017-02-10T15:27:47.173,132.33,118.44,,37.65,132.33,132.34,37.67,116.03,118.44
2017-02-10T15:27:52.194,132.33,118.44,,37.6,132.33,132.34,37.67,116.03,118.47
2017-02-10T15:27:57.214,132.31,118.47,,37.6,132.31,132.33,37.67,116.16,118.47
2017-02-10T15:28:02.235,132.31,118.47,,37.6,132.31,132.32,37.67,116.16,118.47
2017-02-10T15:28:06.252,132.31,118.47,,37.6,132.31,132.32,37.67,116.16,118.44
2017-02-10T15:28:11.276,132.29,118.44,,37.6,132.29,132.3,37.67,116.16,118.44
2017-02-10T15:28:16.297,132.28,118.44,,37.6,132.28,132.29,37.67,116.16,118.44
2017-02-10T15:28:21.316,132.28,118.44,,37.6,132.28,132.29,37.67,116.16,118.43
2017-02-10T15:28:26.337,132.28,118.43,,37.6,132.28,132.3,37.67,116.16,118.43
2017-02-10T15:28:31.359,132.28,118.43,,37.6,132.28,132.3,37.67,116.18,118.43
2017-02-10T15:28:36.380,132.28,118.43,,37.6,132.28,132.29,37.67,116.18,118.43
2017-02-10T15:28:41.402,132.3,118.43,,37.64,132.3,132.31,37.67,116.03,118.48
2017-02-10T15:28:46.428,132.29,118.48,,37.64,132.29,132.3,37.71,116.03,118.48
2017-02-10T15:28:51.457,132.27,118.48,,37.64,132.27,132.28,37.71,116.11,118.48
2017-02-10T15:28:56.480,132.28,118.48,,37.64,132.28,132.3,37.71,116.11,118.48
2017-02-10T15:29:01.507,132.29,118.48,,37.59,132.29,132.3,37.71,116.11,118.48
2017-02-10T15:29:06.534,132.26,118.48,,37.6,132.26,132.28,37.71,116.11,118.43
2017-02-10T15:29:11.570,132.27,118.43,,37.6,132.27,132.28,37.71,116.11,118.48
2017-02-10T15:29:16.592,132.28,118.48,,37.6,132.28,132.3,37.71,116.11,118.43
2017-02-10T15:29:21.635,132.28,118.43,,37.6,132.28,132.29,37.71,116.03,118.43
2017-02-10T15:29:26.662,132.28,118.43,,37.64,132.28,132.29,37.71,116.13,118.43
2017-02-10T15:29:31.682,132.28,118.43,,37.64,132.28,132.29,37.71,116.13,118.43
2017-02-10T15:29:36.703,132.28,118.43,,37.64,132.28,132.29,37.71,116.03,118.49
2017-02-10T15:29:41.724,132.28,118.49,,37.64,132.28,132.29,37.71,116.03,118.52
2017-02-10T15:29:46.748,132.26,118.52,,37.64,132.26,132.27,37.71,116.03,118.52
2017-02-10T15:29:51.768,132.26,118.52,,37.64,132.26,132.27,37.71,116.03,118.43
2017-02-10T15:29:56.795,132.27,118.43,,37.64,132.27,132.28,37.71,116.07,118.43
2017-02-10T15:30:01.818,132.27,118.43,,37.64,132.27,132.28,37.71,116.03,118.43
2017-02-10T15:30:06.852,132.26,118.43,,37.5,132.26,132.27,37.64,116.11,118.43
2017-02-10T15:30:11.881,132.24,118.43,,37.58,132.24,132.25,37.7,116.03,118.43
2017-02-10T15:30:16.913,132.24,118.43,,37.58,132.24,132.25,37.71,116.14,118.53
2017-02-10T15:30:21.936,132.24,118.53,,37.58,132.24,132.25,37.71,116.14,118.53
2017-02-10T15:30:26.962,132.25,118.53,,37.59,132.25,132.26,37.71,116.14,118.59
2017-02-10T15:30:31.981,132.24,118.59,,37.59,132.24,132.26,37.71,116.14,118.59
2017-02-10T15:30:37.006,132.25,118.59,,37.59,132.25,132.26,37.71,116.14,118.59
2017-02-10T15:30:42.031,132.25,118.59,,37.56,132.25,132.26,37.71,116.14,118.59
2017-02-10T15:30:47.051,132.23,118.59,,37.56,132.23,132.24,37.71,116.14,118.59
2017-02-10T15:30:52.088,132.22,118.59,,37.56,132.22,132.24,37.71,116.16,
